1,Sgt. Peppers Lonely Hearts Club Band,The Beatles,Viverra Corporation,2011-10-23,200
247,Live/Dead,The Grateful Dead,Donec Corp.,1989-02-10,204
248,The Shape of Jazz to Come,Ornette Coleman,Est Institute,2004-02-20,204
249,Automatic for the People,R.E.M.,Nam Consulting,1963-04-05,204
250,Reasonable Doubt,Jay Z,Lacus Pede Sagittis Ltd,1998-06-04,204
251,Low,David Bowie,Elementum At Limited,1959-12-21,204
252,The Blueprint,Jay Z,Ac Arcu Nunc LLC,2001-12-07,204
253,The River,Bruce Springsteen,Sapien LLP,1984-02-14,204
254,Complete & Unbelievable: The Otis Redding Dictionary of Soul,Otis Redding,Velit Eu Sem Ltd,1963-06-28,204
255,Metallica (The Black Album),Metallica,Non Magna Limited,1960-06-18,205
256,Trans Europa Express,Kraftwerk,Non Arcu Incorporated,1967-09-05,205
257,Whitney Houston,Whitney Houston,Blandit Congue In Ltd,1995-02-21,205
258,The Kinks Are The Village Green Preservation Society,The Kinks,Velit Egestas Consulting,2006-07-11,205
259,The Velvet Rope,Janet,Metus Sit Amet Company,2007-03-27,205
260,Stardust,Willie Nelson,Sodales Elit Erat LLC,2020-05-09,205
261,American Beauty,Grateful Dead,Cras Inc.,1974-09-05,205
262,Crosby, Stills & Nash,Curabitur Sed Tortor Foundation,1999-05-14,205
263,Tracy Chapman,Tracy Chapman,Nunc Ltd,1972-02-01,205
264,Workingman s Dead,Grateful Dead,Suspendisse Sed Consulting,1962-10-14,205
265,The Genius of Ray Charles,Ray Charles,Ipsum Corporation,1961-03-30,205
266,Child Is Father to the Man,Blood,Duis Gravida LLC,2009-04-27,205
267,Quadrophenia,The Who,Tellus Incorporated,1996-05-08,205
268,Paul Simon,Paul Simon,Ante Nunc Inc.,2004-11-03,205
269,Psychocandy,The Jesus and Mary Chain,Enim Nunc Ut Consulting,2010-05-08,205
270,Some Girls,The Rolling Stones,Aliquet Corp.,1968-07-06,205
271,The Beach Boys Today!,The Beach Boys,Nibh LLP,1967-05-05,205
272,Dig Me Out,Sleater Kinney,Vel Faucibus Id PC,1962-07-29,205
273,Going to a Go-Go,Smokey Robinson & The Miracles,Sed Consulting,2008-02-01,205
274,Nightbirds,LaBelle,Donec Tincidunt Donec Institute,1994-10-04,205
275,The Slim Shady LP,Eminem,Nascetur Ridiculus Incorporated,1960-01-14,205
276,Mothership Connection,Parliament,Aliquam Auctor Inc.,1986-11-14,205
277,Rhythm Nation 1814,Janet Jackson,Pellentesque Company,1975-04-29,205
278,Anthology of American Folk Music,Various,Mauris Ut PC,1966-06-22,205
279,Aladdin Sane,David Bowie,Quis PC,1962-03-13,205
280,All That You Can t Leave Behind,U2,Amet Inc.,1964-01-20,205
281,My Life,Mary J. Blige,Arcu Vel Foundation,1978-01-14,205
282,Folk Singer,Muddy Waters,Enim Ltd,1972-05-01,205
283,Can t Get Enough,Barry White,Tincidunt Consulting,1997-03-05,205
284,The Cars,The Cars,Mauris A Nunc Institute,2021-04-07,205
285,Music of My Mind,Stevie Wonder,Sed Inc.,1974-04-23,205
286,I m Still in Love With You,Al Green,Fusce Dolor LLP,2020-09-09,205
287,Los Angeles,X,Urna Suscipit Nonummy Limited,2007-09-05,205
288,Anthem of the Sun,Grateful Dead,Hendrerit A LLC,1991-06-06,205
289,Something Else by The Kinks,The Kinks,Sit Associates,1978-12-29,205
290,Call Me,Al Green,Nunc Ut Erat PC,2001-05-19,205
291,Talking Heads: 77,Talking Heads,Semper Associates,1959-12-28,205
292,The Basement Tapes,Bob Dylan and the Band,Eu Tempor Associates,1978-12-24,205
293,White Light/White Heat,The Velvet Underground,Duis Volutpat Nunc Consulting,1964-09-02,205
294,Kick Out the Jams,MC5,Consequat Auctor Industries,2002-10-09,205
295,Songs of Love and Hate,Leonard Cohen,Nibh Corporation,1974-02-09,205
296,Meat Is Murder,The Smiths,Sem Incorporated,2000-06-13,205
297,We re Only in It for the Money,The Mothers of Invention,Lacinia Corp.,2011-10-11,205
298,The College Dropout,Kanye West,Posuere Corp.,1986-08-17,205
299,Weezer (Blue Album),Weezer,Eu Incorporated,2021-07-28,205
300,Master of Reality,Black Sabbath,Primis In Faucibus LLP,1968-08-15,205
301,Coat of Many Colors,Dolly Parton,Urna Nunc Quis Foundation,1963-09-05,205
302,Fear of a Black Planet,Public Enemy,Ultrices Posuere Associates,2012-11-28,205
303,John Wesley Harding,Bob Dylan,Nunc Mauris Foundation,1973-06-02,205
304,Grace,Jeff Buckley,Elementum Sem Company,2001-03-22,205
305,Car Wheels on a Gravel Road,Lucinda Williams,Sem Consequat Nec Associates,2003-02-28,205
306,Odelay,Beck,Dui In PC,2017-03-20,206
307,A Hard Day s Night,The Beatles,Donec Non Corporation,1971-09-12,206
308,Songs for Swingin  Lovers!,Frank Sinatra,Turpis Vitae LLC,2014-10-10,206
309,Willy and the Poor Boys,Creedence Clearwater Revival,Odio Vel Corporation,1968-02-10,206
310,Blood Sugar Sex Magik,Red Hot Chili Peppers,Ac Sem Ut PC,2015-04-03,206
311,The Sun Records Collection,Various,Augue Corp.,1981-04-13,206
312,Nothing s Shocking,Jane s Addiction,Lectus Pede Inc.,2013-08-08,206
313,MTV Unplugged in New York,Nirvana,Eu Tempor Erat Foundation,1967-03-29,206
314,The Miseducation of Lauryn Hill,Lauryn Hill,Vel Sapien Company,1974-09-18,206
315,Damn the Torpedoes,Tom Petty and the Heartbreakers,Nulla Tempor Corporation,1973-01-01,206
316,The Velvet Underground,The Velvet Underground,Elementum Sem Vitae Institute,1974-06-18,206
317,Surfer Rosa,Pixies,Gravida Associates,1994-02-01,206
318,Back Stabbers,The O Jays,Ipsum Non Institute,2006-12-16,206
319,Burnin ,The Wailers,Id Consulting,1968-07-07,206
320,Amnesiac,Radiohead,Sit Amet Company,1981-09-09,206
321,Pink Moon,Nick Drake,Non Foundation,2001-04-13,206
322,Sail Away,Randy Newman,Pellentesque Habitant Morbi LLC,2005-12-14,206
323,Ghost in the Machine,The Police,Feugiat Placerat Velit Associates,2009-02-11,206
324,Station to Station,David Bowie,Cum Sociis Natoque PC,2018-05-05,206
325,Slowhand,Eric Clapton,Commodo Tincidunt Inc.,1977-01-24,206
326,Disintegration,The Cure,Pretium Neque Ltd,2020-11-16,206
327,Exile in Guyville,Liz Phair,Eu Ligula Aenean Institute,1982-10-21,206
328,Daydream Nation,Sonic Youth,Ac LLP,1999-03-27,206
329,In the Jungle Groove,James Brown,Aliquet Lobortis Institute,2001-11-05,206
330,Tonight s the Night,Neil Young,A Odio Semper Institute,1962-11-11,206
331,Help!,The Beatles,Molestie Associates,1970-09-25,206
332,Shoot Out the Lights,Richard & Linda Thompson,Eget Ipsum Donec Associates,2004-09-12,206
333,Wild Gift,X,Dolor Dapibus Gravida PC,1998-08-24,206
334,Squeezing Out Sparks,Graham Parker & The Rumour,Donec Corp.,1993-09-06,206
335,Superunknown,Soundgarden,Cras Convallis Limited,1997-02-08,206
336,In Rainbows,Radiohead,Odio Etiam Ligula PC,1960-10-07,206
337,Aqualung,Jethro Tull,Mi Eleifend Egestas Corp.,1965-01-16,206
338,Cheap Thrills,Big Brother & the Holding Company,Velit Egestas Lacinia Corp.,1979-10-06,206
339,The Heart of Saturday Night,Tom Waits,Augue Ac Ipsum Associates,1978-02-09,206
340,Damaged,Black Flag,Et Risus Associates,1982-12-02,206
341,Play,Moby,Ipsum Porta Elit Foundation,1985-12-15,206
342,Violator,Depeche Mode,Aliquam Gravida Mauris Inc.,1987-11-25,206
343,Bat Out of Hell,Meat Loaf,Ante Dictum Corp.,2013-12-30,206
344,Berlin,Lou Reed,Ipsum PC,1990-02-28,206
345,Stop Making Sense,Talking Heads,Tellus Phasellus Elit PC,1977-06-25,206
346,3 Feet High and Rising,De La Soul,Nunc Ac Institute,1988-01-25,206
347,The Piper at the Gates of Dawn,Pink Floyd,Ac Risus Morbi Incorporated,1998-10-17,206
348,Muddy Waters at Newport 1960,Muddy Waters,Dolor Sit Incorporated,1970-04-16,206
349,The Black Album,Jay Z,Mollis Incorporated,1969-06-05,206
350,Roger the Engineer,The Yardbirds,Sed Congue Elit PC,1967-02-23,206
351,Rust Never Sleeps,Neil Young & Crazy Horse,Curabitur Consequat Lectus Corporation,2011-05-03,206
352,Brothers in Arms,Dire Straits,Ut Limited,2009-04-20,206
353,My Beautiful Dark Twisted Fantasy,Kanye West,Nec Institute,2019-11-04,206
354,52nd Street,Billy Joel,Non Arcu Vivamus Corporation,2005-07-18,206
355,Having a Rave Up,The Yardbirds,Class Corp.,1975-08-11,206
356,12 Songs,Randy Newman,Suspendisse Tristique Incorporated,1978-07-25,206
357,Between the Buttons,The Rolling Stones,Etiam Gravida Molestie Industries,1974-02-27,207
358,Sketches of Spain,Miles Davis,Dui Corp.,1990-03-06,207
359,Honky Chteau,Elton John,Pellentesque A Industries,1962-03-02,207
360,Singles Going Steady,Buzzcocks,Cum Sociis Natoque Associates,1984-04-05,207
361,Stankonia,OutKast,Purus Corporation,2021-03-26,207
362,Siamese Dream,The Smashing Pumpkins,At Augue Inc.,2007-08-16,207
363,Substance 1987,New Order,Vitae Corporation,1983-11-27,207
364,L.A. Woman,The Doors,Ullamcorper Viverra Maecenas LLP,1962-08-30,207
365,Rage Against the Machine,Rage Against the Machine,Nisl Nulla Eu PC,1974-11-13,207
366,American Recordings,Johnny Cash,Tellus Imperdiet Non Corp.,1961-06-03,207
367,Ray of Light,Madonna,Mauris Ipsum Foundation,1993-05-13,207
368,Eagles,Eagles,Velit Consulting,2008-02-09,207
369,Louder Than Bombs,The Smiths,Metus Facilisis Lorem Corp.,1965-01-26,207
370,Mott,Mott the Hoople,Fusce Corporation,2006-08-03,207
371,Whatever People Say I Am, That s What I m Not,Cursus Inc.,1976-05-12,207
372,Reggatta de Blanc,The Police,Mollis Duis Associates,2006-03-11,207
373,Volunteers,Jefferson Airplane,Elit Elit Consulting,1967-02-15,207
374,Siren,Roxy Music,Nam Ligula Ltd,1966-03-12,207
375,Late for the Sky,Jackson Browne,Blandit Congue In Institute,1990-08-24,207
376,Post,Bjork,Urna Consulting,2006-12-08,207
377,The Ultimate Collection: 1948-1990,John Lee Hooker,Mus LLP,2004-05-10,207
378,(What s the Story) Morning Glory?,Oasis,Nonummy Ipsum Company,2001-04-22,207
379,CrazySexyCool,TLC,At Pretium Aliquet Corporation,2022-06-04,207
380,Funky Kingston,Toots & The Maytals,Nulla In LLP,2002-04-17,207
381,The Smile Sessions,The Beach Boys,Et LLP,1995-03-21,207
382,The Modern Lovers,The Modern Lovers,Dictum Phasellus In LLC,2014-12-13,207
383,More Songs About Buildings and Food,Talking Heads,Enim Mi Associates,1994-05-22,207
384,A Quick One,The Who,Risus Nunc Ac Corporation,2012-02-24,207
385,Love and Theft,Bob Dylan,Nunc Consulting,1970-12-08,207
386,Pretzel Logic,Steely Dan,Suspendisse Commodo Tincidunt PC,1998-03-05,207
387,Enter the Wu_Tang: 36 Chambers,Wu Tang Clan,Orci Quis Lectus Corp.,1979-01-11,207
388,The Indestructible Beat of Soweto,Various Artists,Aliquam LLP,1962-09-12,207
389,The End of the Innocence,Don Henley,Sollicitudin Inc.,2006-12-08,207
390,Elephant,The White Stripes,Pellentesque Inc.,1962-05-02,207
391,The Pretender,Jackson Browne,Mus Aenean Incorporated,2001-04-26,207
392,Let It Be,The Beatles,Nisl Maecenas Malesuada Industries,1997-08-09,207
393,Kala,M.I.A.,Malesuada Ltd,1959-02-09,207
394,Good Old Boys,Randy Newman,Felis Nulla Industries,2001-01-10,207
395,Sound of Silver,LCD Soundsystem,At Auctor Ullamcorper Associates,2009-05-26,207
396,For Your Pleasure,Roxy Music,Sed Hendrerit Corporation,2014-08-08,207
397,Blue Lines,Massive Attack,A Enim Associates,1977-12-21,207
398,Eliminator,ZZ Top,Sodales Inc.,1960-11-02,207
399,Rain Dogs,Tom Waits,Massa Integer Vitae Inc.,1963-10-04,207
400,Anthology: The Best of The Temptations,The Temptations,Mi Corp.,1980-07-08,207
401,Californication,Red Hot Chili Peppers,Malesuada Id LLC,1999-10-07,207
402,Illmatic,Nas,Velit In Incorporated,2014-05-18,207
403,(pronounced  leh- nerd  skin- nerd),Lynyrd Skynyrd,Tortor At Institute,1989-05-16,207
404,Dr. John s Gumbo,Dr. John,Faucibus Lectus A Ltd,1977-03-11,207
405,Radio City,Big Star,Mauris Foundation,2018-07-07,207
406,Rid of Me,PJ Harvey,Lobortis Tellus Justo Corp.,2014-06-30,207
407,Sandinista!,The Clash,Mauris Company,2002-06-13,207
408,I Do Not Want What I Haven t Got,Sinead O Connor,Vel Quam Dignissim Foundation,1976-01-28,208
409,Strange Days,The Doors,Vel Sapien Imperdiet Incorporated,1971-07-27,208
410,Time Out of Mind,Bob Dylan,Eu Incorporated,1981-05-27,208
411,461 Ocean Boulevard,Eric Clapton,Luctus Sit Institute,1996-08-06,208
412,Pink Flag,Wire,Nibh Enim LLC,2009-07-02,208
413,Double Nickels on the Dime,Minutemen,Orci Lacus Vestibulum LLC,2006-10-02,208
414,Beauty and the Beat,The Go Go s,Pellentesque LLC,1965-12-01,208
415,Van Halen,Van Halen,Sociosqu Corp.,1967-11-21,208
416,Mule Variations,Tom Waits,Ligula Foundation,1996-03-17,208
417,Boy,U2,Dapibus Id Consulting,1994-09-17,208
418,Band on the Run,Paul McCartney & Wings,Ut Quam Associates,2004-05-01,208
419,Dummy,Portishead,At Pretium Corporation,1979-06-16,208
420,The Chirping Crickets,The Crickets,Torquent Per Limited,1967-08-05,208
421,The Best of the Girl Groups, Volume 1,Lorem Ipsum Corp.,2021-08-06,208
422,Presenting the Fabulous Ronettes Featuring Veronica,The Ronettes,Fringilla Mi Foundation,1976-03-28,208
423,Anthology,Diana Ross & The Supremes,In At Pede Industries,2007-04-02,208
424,The Rising,Bruce Springsteen,Lorem Institute,2003-03-28,208
425,Grievous Angel,Gram Parsons,Magna Company,2012-05-26,208
426,Cheap Trick at Budokan,Cheap Trick,Egestas Fusce Aliquet Company,2004-05-18,208
427,Sleepless,Peter Wolf,Donec Felis Industries,1981-12-01,208
428,Outlandos d Amour,The Police,Vulputate Nisi Sem Foundation,1969-05-29,208
429,Another Green World,Brian Eno,Sed Neque Sed Institute,1969-09-06,208
430,Vampire Weekend,Vampire Weekend,Venenatis Lacus Etiam Associates,2012-03-11,208
431,Stories From the City, Stories From the Sea,Egestas Rhoncus Limited,1975-06-22,208
432,Here Come the Warm Jets,Brian Eno,Nam Tempor Associates,1975-12-26,208
433,All Things Must Pass,George Harrison,Laoreet Libero Corp.,1988-09-28,208
434,#1 Record,Big Star,Eget Limited,2001-07-04,208
435,In Utero,Nirvana,Elit Erat Institute,2020-09-13,208
436,Sea Change,Beck,A Facilisis Non Consulting,1960-06-08,208
437,Tha Carter III,Lil Wayne,Ornare Sagittis Felis LLC,2018-06-30,208
438,Boys Don t Cry,The Cure,Semper Pretium Neque Institute,2020-08-29,208
439,Live at the Harlem Square Club, 1963,Justo Sit Amet PC,1991-10-23,208
440,Rum Sodomy & the Lash,The Pogues,Tristique Inc.,1992-07-26,208
441,Suicide,Suicide,Eu Tempor Erat LLC,1958-08-21,208
442,Q: Are We Not Men? A: We Are Devo!,DEVO,Pharetra Company,1971-12-05,208
443,In Color,Cheap Trick,Quam LLP,1975-12-24,208
444,The World Is a Ghetto,War,Nulla Dignissim Industries,2011-01-31,208
445,Fly Like an Eagle,Steve Miller Band,Cras Company,1980-11-27,208
446,Back in the USA,MC5,Lobortis Class Aptent Corp.,1995-06-24,208
447,Getz / Gilberto,Stan GetzÊ/ÊJoao GilbertoÊfeaturingÊAntonio Carlos Jobim,Donec Egestas Associates,1966-01-18,208
448,Synchronicity,The Police,Sit Consulting,1967-04-08,208
449,Third/Sister Lovers,Big Star,Arcu Associates,2013-10-02,208
450,For Everyman,Jackson Browne,Quis Urna Ltd,1989-06-21,208
451,Back to Black,Amy Winehouse,Adipiscing Lobortis Risus Incorporated,1958-10-09,208
452,John Prine,John Prine,Et Inc.,1969-06-13,208
453,Strictly Business,EPMD,Ultricies Industries,1965-08-19,208
454,Love It to Death,Alice Cooper,Donec Sollicitudin Adipiscing Corporation,1960-04-07,208
455,How Will the Wolf Survive?,Los Lobos,Facilisis Vitae LLP,2005-11-19,208
456,Here, My Dear,Nec Corp.,1974-12-20,208
457,Z,My Morning Jacket,Sem Company,1964-11-04,208
458,Tumbleweed Connection,Elton John,Vel Sapien Inc.,1981-10-11,208
459,The Drifters  Golden Hits,The Drifters,Ipsum Primis Foundation,1990-06-30,209
460,Live Through This,Hole,Quam Vel Sapien Incorporated,1984-12-01,209
461,Metal Box,Public Image Ltd.,Metus Vivamus Incorporated,1986-02-17,209
462,Document,R.E.M.,Elementum Foundation,1984-04-24,209
463,Heaven Up Here,Echo and The Bunnymen,Nunc Corporation,1959-07-30,209
464,Hysteria,Def Leppard,Nullam Scelerisque Neque Ltd,1990-10-22,209
465,69 Love Songs,The Magnetic Fields,Ac Inc.,1981-02-26,209
466,A Rush of Blood to the Head,Coldplay,Semper Auctor Foundation,1973-09-12,209
467,Tunnel of Love,Bruce Springsteen,Vestibulum Ut Corp.,2013-10-20,209
468,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,Proin Vel Industries,1965-11-03,209
469,The Score,Fugees,Consequat Purus Maecenas PC,1995-05-30,209
470,Radio,L.L. Cool J,Non Dapibus Corp.,1965-07-09,209
471,I Want to See the Bright Lights Tonight,Richard & Linda Thompson,Sed Malesuada Augue Institute,1979-06-01,209
472,Faith,George Michael,Tristique Industries,1999-04-21,209
473,The Smiths,The Smiths,Ac Mattis Incorporated,1981-07-26,209
474,Proxima estacion: Esperanza,Manu Chao,Gravida Sagittis Duis Inc.,2019-08-20,209
475,Armed Forces,Elvis Costello & The Attractions,At Arcu Consulting,1958-06-12,209
476,Life After Death,The Notorious B.I.G.,Sociis Natoque Associates,1969-06-01,209
477,Down Every Road,Merle Haggard,Sagittis Felis Ltd,1996-07-13,209
478,All Time Greatest Hits,Loretta Lynn,Molestie Sodales Mauris Inc.,1984-02-25,209
479,Maggot Brain,Funkadelic,Amet Metus Company,1998-09-25,209
480,Only Built 4 Cuban Linx,Raekwon,Duis Corporation,1966-09-08,209
481,Voodoo,D Angelo,Dui Associates,2021-09-24,209
482,Guitar Town,Steve Earle,Nulla Cras Associates,1997-02-25,209
483,Entertainment!,Gang of Four,Est Ac Mattis LLP,2017-12-01,209
484,All the Young Dudes,Mott the Hoople,Gravida Praesent Consulting,1993-02-04,209
485,Vitalogy,Pearl Jam,Blandit PC,1965-04-26,209
486,That s the Way of the World,Earth,Phasellus Dapibus Quam Associates,2015-11-30,209
487,She s So Unusual,Cyndi Lauper,Aliquam PC,2015-03-14,209
488,New Day Rising,Husker Du,Ipsum Incorporated,1973-05-06,209
489,Destroyer,KISS,Augue Id Ante Limited,2018-09-14,209
490,Tres hombres,ZZ Top,Ut Nulla Cras Corp.,1962-01-11,209
491,Born Under a Bad Sign,Albert King,Sed Pede Cum LLC,2015-07-04,209
492,Touch,Eurythmics,Et Rutrum Corporation,1971-07-30,209
493,Yankee Hotel Foxtrot,Wilco,Praesent Luctus Curabitur Industries,1984-05-04,209
494,Oracular Spectacular,MGMT,Ante LLP,2007-03-28,209
495,Give It Up,Bonnie Raitt,Est Congue Limited,2007-08-03,209
496,Boz Scaggs,Boz Scaggs,Donec Consulting,1980-02-10,209
497,White Blood Cells,The White Stripes,Nullam Lobortis PC,1961-04-06,209
498,The Stone Roses,The Stone Roses,Molestie Consulting,1978-12-17,209
499,Live in Cook County Jail,B.B. King,Duis A Foundation,1963-09-14,209
500,Aquemini,OutKast,Vel Mauris Integer Limited,1963-09-14,209
